carbon_city,carbon_county,carbon_mean,carbon_method,carbon_site,carbon_date
Redwood City,San Mateo,0.517391,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-15
Redwood City,San Mateo,0.291304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-16
Redwood City,San Mateo,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-17
Redwood City,San Mateo,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-18
Redwood City,San Mateo,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-19
Redwood City,San Mateo,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-20
Redwood City,San Mateo,0.457143,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-21
Redwood City,San Mateo,0.344444,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-22
Redwood City,San Mateo,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-23
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-24
Redwood City,San Mateo,0.282609,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-25
Redwood City,San Mateo,0.304348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-26
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-27
Redwood City,San Mateo,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-28
Redwood City,San Mateo,0.386957,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-29
Redwood City,San Mateo,0.591304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-09-30
Redwood City,San Mateo,0.891304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-01
Redwood City,San Mateo,0.782609,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-02
Redwood City,San Mateo,0.547826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-03
Redwood City,San Mateo,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-04
Redwood City,San Mateo,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-05
Redwood City,San Mateo,0.53913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-06
Redwood City,San Mateo,0.55,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-07
Redwood City,San Mateo,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-08
Redwood City,San Mateo,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-09
Redwood City,San Mateo,0.33913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-10
Redwood City,San Mateo,0.334783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-11
Redwood City,San Mateo,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-12
Redwood City,San Mateo,0.556522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-13
Redwood City,San Mateo,0.508696,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-14
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-15
Redwood City,San Mateo,0.43913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-16
Redwood City,San Mateo,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-17
Redwood City,San Mateo,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-18
Redwood City,San Mateo,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-19
Redwood City,San Mateo,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-20
Redwood City,San Mateo,0.495652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-21
Redwood City,San Mateo,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-22
Redwood City,San Mateo,0.391304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-23
Redwood City,San Mateo,0.369565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-24
Redwood City,San Mateo,0.308696,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-25
Redwood City,San Mateo,0.347826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-26
Redwood City,San Mateo,0.419048,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-27
Redwood City,San Mateo,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-28
Redwood City,San Mateo,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-29
Redwood City,San Mateo,0.534783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-30
Redwood City,San Mateo,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-10-31
Redwood City,San Mateo,0.613043,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-01
Redwood City,San Mateo,0.591304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-02
Redwood City,San Mateo,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-03
Redwood City,San Mateo,0.434783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-04
Redwood City,San Mateo,0.482609,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-05
Redwood City,San Mateo,0.23913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-06
Redwood City,San Mateo,0.217391,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-07
Redwood City,San Mateo,0.295652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-08
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-09
Redwood City,San Mateo,0.434783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-10
Redwood City,San Mateo,0.434783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-11
Redwood City,San Mateo,0.534783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-12
Redwood City,San Mateo,0.378261,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-13
Redwood City,San Mateo,0.452174,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-14
Redwood City,San Mateo,0.456522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-15
Redwood City,San Mateo,0.583333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-16
Redwood City,San Mateo,0.23913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-17
Redwood City,San Mateo,0.269565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-18
Redwood City,San Mateo,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-19
Redwood City,San Mateo,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-20
Redwood City,San Mateo,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-21
Redwood City,San Mateo,0.443478,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-22
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-23
Redwood City,San Mateo,0.466667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-24
Redwood City,San Mateo,0.408696,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-25
Redwood City,San Mateo,0.347826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-26
Redwood City,San Mateo,0.447826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-27
Redwood City,San Mateo,0.578261,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-28
Redwood City,San Mateo,0.586957,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-29
Redwood City,San Mateo,0.690476,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-11-30
Redwood City,San Mateo,0.656522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-01
Redwood City,San Mateo,0.673913,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-02
Redwood City,San Mateo,0.695652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-03
Redwood City,San Mateo,0.795652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-04
Redwood City,San Mateo,0.708696,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-05
Redwood City,San Mateo,0.556522,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-06
Redwood City,San Mateo,0.526087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-07
Redwood City,San Mateo,0.586957,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-08
Redwood City,San Mateo,0.695652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-09
Redwood City,San Mateo,0.652381,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-10
Redwood City,San Mateo,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-11
Redwood City,San Mateo,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-12
Redwood City,San Mateo,0.426087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-13
Redwood City,San Mateo,0.56087,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-14
Redwood City,San Mateo,0.563636,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-15
Redwood City,San Mateo,0.569565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-16
Redwood City,San Mateo,0.404348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-17
Redwood City,San Mateo,0.5,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-18
Redwood City,San Mateo,0.604348,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-19
Redwood City,San Mateo,0.565217,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-20
Redwood City,San Mateo,0.595652,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-21
Redwood City,San Mateo,0.534783,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-22
Redwood City,San Mateo,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-23
Redwood City,San Mateo,0.630435,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-24
Redwood City,San Mateo,0.465217,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-25
Redwood City,San Mateo,0.413043,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-26
Redwood City,San Mateo,0.347826,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-27
Redwood City,San Mateo,0.490476,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-28
Redwood City,San Mateo,0.57619,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-29
Redwood City,San Mateo,0.491304,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-30
Redwood City,San Mateo,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-12-31
Redwood City,San Mateo,0.388889,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-01
Redwood City,San Mateo,0.508333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-02
Redwood City,San Mateo,0.641667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-03
Redwood City,San Mateo,0.491667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-04
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-05
Redwood City,San Mateo,0.554167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-06
Redwood City,San Mateo,0.575,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-07
Redwood City,San Mateo,0.529167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-08
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-09
Redwood City,San Mateo,0.6,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-10
Redwood City,San Mateo,0.3875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-11
Redwood City,San Mateo,0.425,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-12
Redwood City,San Mateo,0.429167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-13
Redwood City,San Mateo,0.429167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-14
Redwood City,San Mateo,0.545833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-15
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-16
Redwood City,San Mateo,0.5875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-17
Redwood City,San Mateo,0.529167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-18
Redwood City,San Mateo,0.5625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-19
Redwood City,San Mateo,0.75,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-20
Redwood City,San Mateo,0.430435,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-21
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-22
Redwood City,San Mateo,0.6125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-23
Redwood City,San Mateo,0.608333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-24
Redwood City,San Mateo,0.475,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-25
Redwood City,San Mateo,0.3625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-26
Redwood City,San Mateo,0.45,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-27
Redwood City,San Mateo,0.404167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-28
Redwood City,San Mateo,0.554167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-29
Redwood City,San Mateo,0.533333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-30
Redwood City,San Mateo,0.675,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-01-31
Redwood City,San Mateo,0.633333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-01
Redwood City,San Mateo,0.441667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-02
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-03
Redwood City,San Mateo,0.366667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-04
Redwood City,San Mateo,0.583333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-05
Redwood City,San Mateo,0.666667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-06
Redwood City,San Mateo,0.65,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-07
Redwood City,San Mateo,0.4875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-08
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-09
Redwood City,San Mateo,0.579167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-10
Redwood City,San Mateo,0.6875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-11
Redwood City,San Mateo,0.675,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-12
Redwood City,San Mateo,0.529167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-13
Redwood City,San Mateo,0.404167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-14
Redwood City,San Mateo,0.533333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-15
Redwood City,San Mateo,0.383333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-16
Redwood City,San Mateo,0.516667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-17
Redwood City,San Mateo,0.491667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-18
Redwood City,San Mateo,0.470833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-19
Redwood City,San Mateo,0.545833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-20
Redwood City,San Mateo,0.55,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-21
Redwood City,San Mateo,0.4,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-22
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-23
Redwood City,San Mateo,0.425,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-24
Redwood City,San Mateo,0.4875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-25
Redwood City,San Mateo,0.533333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-26
Redwood City,San Mateo,0.575,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-27
Redwood City,San Mateo,0.541667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-28
Redwood City,San Mateo,0.26875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-02-29
Redwood City,San Mateo,0.258333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-01
Redwood City,San Mateo,0.255,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-02
Redwood City,San Mateo,0.45,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-03
Redwood City,San Mateo,0.469565,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-04
Redwood City,San Mateo,0.320833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-05
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-06
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-07
Redwood City,San Mateo,0.266667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-08
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-09
Redwood City,San Mateo,0.358333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-10
Redwood City,San Mateo,0.3625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-11
Redwood City,San Mateo,0.391667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-12
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-13
Redwood City,San Mateo,0.275,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-14
Redwood City,San Mateo,0.295833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-15
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-16
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-17
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-18
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-19
Redwood City,San Mateo,0.345833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-20
Redwood City,San Mateo,0.358333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-21
Redwood City,San Mateo,0.358333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-22
Redwood City,San Mateo,0.341667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-23
Redwood City,San Mateo,0.3125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-24
Redwood City,San Mateo,0.354167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-25
Redwood City,San Mateo,0.338095,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-26
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-27
Redwood City,San Mateo,0.316667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-28
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-29
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-30
Redwood City,San Mateo,0.320833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-03-31
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-01
Redwood City,San Mateo,0.345833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-02
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-03
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-04
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-05
Redwood City,San Mateo,0.395833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-06
Redwood City,San Mateo,0.370833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-07
Redwood City,San Mateo,0.329167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-08
Redwood City,San Mateo,0.317391,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-09
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-10
Redwood City,San Mateo,0.225,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-11
Redwood City,San Mateo,0.2625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-12
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-13
Redwood City,San Mateo,0.329167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-14
Redwood City,San Mateo,0.320833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-15
Redwood City,San Mateo,0.2875,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-16
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-17
Redwood City,San Mateo,0.208333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-18
Redwood City,San Mateo,0.225,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-19
Redwood City,San Mateo,0.241667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-20
Redwood City,San Mateo,0.2375,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-21
Redwood City,San Mateo,0.279167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-22
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-23
Redwood City,San Mateo,0.308333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-24
Redwood City,San Mateo,0.329167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-25
Redwood City,San Mateo,0.275,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-26
Redwood City,San Mateo,0.291667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-27
Redwood City,San Mateo,0.3,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-28
Redwood City,San Mateo,0.266667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-29
Redwood City,San Mateo,0.2125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-04-30
Redwood City,San Mateo,0.254167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-01
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-02
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-03
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-04
Redwood City,San Mateo,0.2625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-05
Redwood City,San Mateo,0.275,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-06
Redwood City,San Mateo,0.333333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-07
Redwood City,San Mateo,0.3125,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-08
Redwood City,San Mateo,0.270833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-09
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-10
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-11
Redwood City,San Mateo,0.229167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-12
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-13
Redwood City,San Mateo,0.270833,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-14
Redwood City,San Mateo,0.279167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-15
Redwood City,San Mateo,0.208333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-16
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-17
Redwood City,San Mateo,0.206667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-18
Redwood City,San Mateo,0.233333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-19
Redwood City,San Mateo,0.183333,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-20
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-21
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-22
Redwood City,San Mateo,0.179167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-23
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-24
Redwood City,San Mateo,0.266667,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-25
Redwood City,San Mateo,0.2625,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-26
Redwood City,San Mateo,0.279167,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-27
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-28
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-29
Redwood City,San Mateo,0.2,INSTRUMENTAL - NONDISPERSIVE INFRARED,1001,2020-05-30
