nitrogen_city,nitrogen_county,nitrogen_mean,nitrogen_method,nitrogen_site,nitrogen_date
Redwood City,San Mateo,3.76087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-24
Redwood City,San Mateo,4.934783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-25
Redwood City,San Mateo,5.86087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-26
Redwood City,San Mateo,6.826087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-27
Redwood City,San Mateo,9.4,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-28
Redwood City,San Mateo,6.904348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-29
Redwood City,San Mateo,11.613043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-09-30
Redwood City,San Mateo,24.273913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-01
Redwood City,San Mateo,17.391304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-02
Redwood City,San Mateo,10.556522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-03
Redwood City,San Mateo,7.869565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-04
Redwood City,San Mateo,10.691304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-05
Redwood City,San Mateo,10.017391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-06
Redwood City,San Mateo,8.163636,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-07
Redwood City,San Mateo,5.156522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-08
Redwood City,San Mateo,6.082609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-09
Redwood City,San Mateo,4.121739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-10
Redwood City,San Mateo,6.1,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-11
Redwood City,San Mateo,13.095652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-12
Redwood City,San Mateo,14.291304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-13
Redwood City,San Mateo,12.965217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-14
Redwood City,San Mateo,14.147826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-15
Redwood City,San Mateo,15.856522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-16
Redwood City,San Mateo,13.673913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-17
Redwood City,San Mateo,10.986957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-18
Redwood City,San Mateo,9.669565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-19
Redwood City,San Mateo,12.96087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-20
Redwood City,San Mateo,15.630435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-21
Redwood City,San Mateo,11.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-22
Redwood City,San Mateo,8.121739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-23
Redwood City,San Mateo,5.904348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-24
Redwood City,San Mateo,4.169565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-25
Redwood City,San Mateo,10.178261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-26
Redwood City,San Mateo,16.019048,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-27
Redwood City,San Mateo,18.830435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-28
Redwood City,San Mateo,21.708696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-29
Redwood City,San Mateo,17.473913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-30
Redwood City,San Mateo,19.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-10-31
Redwood City,San Mateo,18.513043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-01
Redwood City,San Mateo,18.873913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-02
Redwood City,San Mateo,14.313043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-03
Redwood City,San Mateo,11.565217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-04
Redwood City,San Mateo,13.869565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-05
Redwood City,San Mateo,4.243478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-06
Redwood City,San Mateo,3.708696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-07
Redwood City,San Mateo,6.2,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-08
Redwood City,San Mateo,13.234783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-09
Redwood City,San Mateo,13.104348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-10
Redwood City,San Mateo,11.986957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-11
Redwood City,San Mateo,15.5,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-12
Redwood City,San Mateo,11.056522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-13
Redwood City,San Mateo,11.791304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-15
Redwood City,San Mateo,10.491304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-14
Redwood City,San Mateo,17.883333,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-16
Redwood City,San Mateo,5.495652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-17
Redwood City,San Mateo,6.23913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-18
Redwood City,San Mateo,10.913043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-19
Redwood City,San Mateo,15.456522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-20
Redwood City,San Mateo,16.452174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-21
Redwood City,San Mateo,13.778261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-22
Redwood City,San Mateo,12.13913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-23
Redwood City,San Mateo,11.595238,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-24
Redwood City,San Mateo,10.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-25
Redwood City,San Mateo,10.491304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-26
Redwood City,San Mateo,15.891304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-27
Redwood City,San Mateo,18.391304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-28
Redwood City,San Mateo,19.978261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-29
Redwood City,San Mateo,21.019048,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-11-30
Redwood City,San Mateo,20.46087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-01
Redwood City,San Mateo,23.282609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-02
Redwood City,San Mateo,23.2,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-03
Redwood City,San Mateo,25.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-04
Redwood City,San Mateo,24.66087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-05
Redwood City,San Mateo,16.373913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-06
Redwood City,San Mateo,19.052174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-07
Redwood City,San Mateo,21.847826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-08
Redwood City,San Mateo,24.947826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-09
Redwood City,San Mateo,19.119048,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-10
Redwood City,San Mateo,12.065217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-11
Redwood City,San Mateo,7.030435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-12
Redwood City,San Mateo,5.46087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-13
Redwood City,San Mateo,11.373913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-14
Redwood City,San Mateo,15.181818,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-15
Redwood City,San Mateo,15.334783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-16
Redwood City,San Mateo,9.521739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-17
Redwood City,San Mateo,14.817391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-18
Redwood City,San Mateo,15.973913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-19
Redwood City,San Mateo,15.369565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-20
Redwood City,San Mateo,16.73913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-21
Redwood City,San Mateo,15.926087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-22
Redwood City,San Mateo,16.778261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-23
Redwood City,San Mateo,16.213043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-24
Redwood City,San Mateo,10.147826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-25
Redwood City,San Mateo,6.991304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-26
Redwood City,San Mateo,8.53913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-27
Redwood City,San Mateo,13.17,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-28
Redwood City,San Mateo,16.252381,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-29
Redwood City,San Mateo,14.530435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-30
Redwood City,San Mateo,10.26087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-12-31
Redwood City,San Mateo,7.382609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-01
Redwood City,San Mateo,17.608696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-03
Redwood City,San Mateo,14.572727,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-02
Redwood City,San Mateo,13.047826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-04
Redwood City,San Mateo,10.252174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-05
Redwood City,San Mateo,16.321739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-06
Redwood City,San Mateo,13.421739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-07
Redwood City,San Mateo,12.191304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-08
Redwood City,San Mateo,10.46087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-09
Redwood City,San Mateo,11.343478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-10
Redwood City,San Mateo,9.83913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-11
Redwood City,San Mateo,10.595652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-12
Redwood City,San Mateo,7.434783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-13
Redwood City,San Mateo,11.482609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-14
Redwood City,San Mateo,13.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-15
Redwood City,San Mateo,10.4,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-16
Redwood City,San Mateo,16.23913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-17
Redwood City,San Mateo,11.83913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-18
Redwood City,San Mateo,14.365217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-19
Redwood City,San Mateo,15.304348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-20
Redwood City,San Mateo,8.314286,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-21
Redwood City,San Mateo,11.9,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-22
Redwood City,San Mateo,14.747826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-23
Redwood City,San Mateo,13.73913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-24
Redwood City,San Mateo,9.217391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-25
Redwood City,San Mateo,6.773913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-26
Redwood City,San Mateo,10.63913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-27
Redwood City,San Mateo,13.286957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-29
Redwood City,San Mateo,11.317391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-28
Redwood City,San Mateo,14.63913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-30
Redwood City,San Mateo,13.334783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-01-31
Redwood City,San Mateo,12.604348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-01
Redwood City,San Mateo,4.243478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-02
Redwood City,San Mateo,9.130435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-03
Redwood City,San Mateo,11.152174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-04
Redwood City,San Mateo,21.004348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-05
Redwood City,San Mateo,19.956522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-06
Redwood City,San Mateo,18.156522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-07
Redwood City,San Mateo,8.956522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-08
Redwood City,San Mateo,3.190909,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-09
Redwood City,San Mateo,18.456522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-10
Redwood City,San Mateo,23.311111,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-11
Redwood City,San Mateo,20.96087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-12
Redwood City,San Mateo,10.069565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-13
Redwood City,San Mateo,10.121739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-14
Redwood City,San Mateo,11.604348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-15
Redwood City,San Mateo,6.06087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-16
Redwood City,San Mateo,11.934783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-17
Redwood City,San Mateo,19.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-19
Redwood City,San Mateo,17.377273,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-18
Redwood City,San Mateo,20.678261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-20
Redwood City,San Mateo,20.278261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-21
Redwood City,San Mateo,11.034783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-22
Redwood City,San Mateo,3.834783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-23
Redwood City,San Mateo,13.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-24
Redwood City,San Mateo,17.478261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-25
Redwood City,San Mateo,20.065217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-27
Redwood City,San Mateo,19.269565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-26
Redwood City,San Mateo,16.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-28
Redwood City,San Mateo,3.378947,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-02-29
Redwood City,San Mateo,3.378261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-01
Redwood City,San Mateo,7.39,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-02
Redwood City,San Mateo,14.859091,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-03
Redwood City,San Mateo,13.933333,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-04
Redwood City,San Mateo,7.256522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-05
Redwood City,San Mateo,2.808696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-06
Redwood City,San Mateo,3.765217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-07
Redwood City,San Mateo,5.4,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-08
Redwood City,San Mateo,10.819048,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-09
Redwood City,San Mateo,10.0,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-10
Redwood City,San Mateo,9.617391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-11
Redwood City,San Mateo,10.043478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-12
Redwood City,San Mateo,5.956522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-13
Redwood City,San Mateo,1.717391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-14
Redwood City,San Mateo,2.482609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-15
Redwood City,San Mateo,5.465217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-16
Redwood City,San Mateo,7.508696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-17
Redwood City,San Mateo,6.46087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-18
Redwood City,San Mateo,5.330435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-19
Redwood City,San Mateo,7.369565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-20
Redwood City,San Mateo,5.886957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-21
Redwood City,San Mateo,5.426087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-22
Redwood City,San Mateo,4.017391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-23
Redwood City,San Mateo,4.3,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-24
Redwood City,San Mateo,5.717391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-25
Redwood City,San Mateo,5.314286,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-26
Redwood City,San Mateo,5.06087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-27
Redwood City,San Mateo,4.073913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-28
Redwood City,San Mateo,3.13913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-29
Redwood City,San Mateo,5.186957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-30
Redwood City,San Mateo,3.965217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-03-31
Redwood City,San Mateo,3.052174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-01
Redwood City,San Mateo,6.53913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-02
Redwood City,San Mateo,5.586957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-03
Redwood City,San Mateo,3.152174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-04
Redwood City,San Mateo,2.117391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-05
Redwood City,San Mateo,8.1,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-06
Redwood City,San Mateo,5.1,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-07
Redwood City,San Mateo,3.430435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-08
Redwood City,San Mateo,2.87619,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-09
Redwood City,San Mateo,2.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-10
Redwood City,San Mateo,1.3,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-11
Redwood City,San Mateo,2.513043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-12
Redwood City,San Mateo,4.413043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-13
Redwood City,San Mateo,7.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-15
Redwood City,San Mateo,2.230435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-16
Redwood City,San Mateo,1.03913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-17
Redwood City,San Mateo,1.330435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-18
Redwood City,San Mateo,1.317391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-19
Redwood City,San Mateo,1.295652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-20
Redwood City,San Mateo,1.7,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-21
Redwood City,San Mateo,3.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-22
Redwood City,San Mateo,3.938095,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-23
Redwood City,San Mateo,6.456522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-24
Redwood City,San Mateo,3.769565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-25
Redwood City,San Mateo,1.678261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-26
Redwood City,San Mateo,3.947826,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-27
Redwood City,San Mateo,6.965217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-14
Redwood City,San Mateo,2.869565,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-28
Redwood City,San Mateo,2.283333,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-29
Redwood City,San Mateo,2.882609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-04-30
Redwood City,San Mateo,3.765217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-01
Redwood City,San Mateo,1.334783,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-02
Redwood City,San Mateo,1.817391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-03
Redwood City,San Mateo,5.913043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-04
Redwood City,San Mateo,3.772727,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-05
Redwood City,San Mateo,5.743478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-06
Redwood City,San Mateo,7.943478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-07
Redwood City,San Mateo,6.708696,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-08
Redwood City,San Mateo,2.395652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-09
Redwood City,San Mateo,1.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-10
Redwood City,San Mateo,2.652174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-11
Redwood City,San Mateo,1.882609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-12
Redwood City,San Mateo,2.852174,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-13
Redwood City,San Mateo,2.404348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-14
Redwood City,San Mateo,2.695652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-15
Redwood City,San Mateo,1.630435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-16
Redwood City,San Mateo,0.33913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-17
Redwood City,San Mateo,2.0,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-18
Redwood City,San Mateo,3.23913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-19
Redwood City,San Mateo,2.365217,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-20
Redwood City,San Mateo,3.526087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-21
Redwood City,San Mateo,3.456522,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-22
Redwood City,San Mateo,3.686957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-23
Redwood City,San Mateo,3.378261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-24
Redwood City,San Mateo,5.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-25
Redwood City,San Mateo,6.430435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-26
Redwood City,San Mateo,5.2,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-27
Redwood City,San Mateo,4.043478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-28
Redwood City,San Mateo,2.213043,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-29
Redwood City,San Mateo,1.343478,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-30
Redwood City,San Mateo,1.621739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-05-31
Redwood City,San Mateo,3.486957,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-01
Redwood City,San Mateo,7.278261,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-03
Redwood City,San Mateo,5.217391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-02
Redwood City,San Mateo,5.030435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-04
Redwood City,San Mateo,1.973913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-05
Redwood City,San Mateo,0.817391,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-06
Redwood City,San Mateo,0.882609,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-07
Redwood City,San Mateo,4.791304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-08
Redwood City,San Mateo,4.595652,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-09
Redwood City,San Mateo,4.204348,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-10
Redwood City,San Mateo,2.530435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-11
Redwood City,San Mateo,1.53913,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-12
Redwood City,San Mateo,1.021739,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-13
Redwood City,San Mateo,1.626087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-14
Redwood City,San Mateo,2.791304,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-15
Redwood City,San Mateo,2.430435,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-16
Redwood City,San Mateo,5.06087,INSTRUMENTAL - CHEMILUMINESCENCE,1001,2020-06-17
